id,recency,log_history,mens,womens,newbie,urban,treatment,visit,true_tau
3128,12.0,3.626259625120696,0.0,0.0,0.0,0.0,control,0,0.0
3129,10.0,2.849275573327432,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
3130,8.0,5.358656568146216,1.0,0.0,0.0,0.0,mens_offer,0,0.0
3131,11.0,2.048081191496805,0.0,0.0,1.0,1.0,womens_offer,0,0.0
3132,10.0,3.4612285287535802,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3133,6.0,4.531673968068201,1.0,1.0,0.0,0.0,control,0,0.091
3134,10.0,2.823007483122002,1.0,1.0,0.0,0.0,control,0,-0.04
3135,11.0,4.572654957251471,0.0,1.0,0.0,0.0,control,1,0.091
3136,1.0,5.150905674651644,0.0,1.0,0.0,0.0,control,0,0.0
3137,6.0,3.2824824054492088,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3138,12.0,4.2204607236351706,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
3139,4.0,3.06613328825116,1.0,1.0,0.0,0.0,mens_offer,0,0.091
3140,8.0,4.485382172393812,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3141,6.0,4.113689913314735,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3142,8.0,4.226312955195416,0.0,0.0,0.0,0.0,control,0,0.0
3143,5.0,5.252373579265844,1.0,1.0,0.0,0.0,mens_offer,1,0.0
3144,8.0,4.453302833109269,1.0,1.0,1.0,0.0,womens_offer,1,0.26
3145,10.0,5.234222413852735,0.0,0.0,1.0,1.0,womens_offer,1,0.0
3146,9.0,4.598343240402934,0.0,1.0,1.0,0.0,womens_offer,1,0.26
3147,10.0,2.9894272986786015,0.0,1.0,0.0,0.0,control,1,0.091
3148,4.0,4.266851609897735,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3149,2.0,4.469514473321397,1.0,0.0,1.0,1.0,mens_offer,1,0.0
3150,7.0,2.780411268821974,0.0,0.0,1.0,0.0,womens_offer,0,0.0
3151,2.0,5.223003540239613,0.0,1.0,0.0,0.0,womens_offer,0,0.0
3152,8.0,4.095441704860797,0.0,0.0,0.0,0.0,control,0,0.0
3153,5.0,4.361531939792088,1.0,0.0,0.0,1.0,womens_offer,1,0.0
3154,9.0,3.2500951140850187,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
3155,6.0,4.099442436607384,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3156,7.0,4.300908625502996,1.0,0.0,1.0,1.0,control,0,0.0
3157,12.0,3.747609635435348,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
3158,8.0,4.106549866253477,1.0,0.0,1.0,0.0,womens_offer,1,0.0
3159,12.0,2.2241812389584554,1.0,0.0,0.0,0.0,control,0,-0.04
3160,3.0,5.248356555875907,1.0,1.0,0.0,0.0,control,0,0.0
3161,12.0,3.0623767866605527,0.0,0.0,0.0,1.0,womens_offer,0,0.0
3162,3.0,2.173909256943095,1.0,1.0,1.0,0.0,control,0,0.26
3163,9.0,3.1946294089594165,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3164,1.0,3.3031383411811324,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3165,9.0,4.517312620363117,1.0,1.0,0.0,1.0,mens_offer,1,-0.04
3166,11.0,3.2346819253151256,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3167,4.0,4.28653939747571,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3168,2.0,3.1950422089942467,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3169,5.0,6.005498079690822,0.0,1.0,0.0,0.0,womens_offer,0,0.0
3170,1.0,4.518368957454951,1.0,1.0,0.0,1.0,mens_offer,0,0.091
3171,1.0,5.7802215233164365,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3172,6.0,3.147264259379758,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3173,10.0,4.6235259911910935,1.0,0.0,0.0,0.0,womens_offer,0,-0.04
3174,5.0,3.1973450597471897,0.0,1.0,0.0,0.0,control,0,0.091
3175,4.0,4.547340435084472,1.0,0.0,0.0,1.0,control,0,0.0
3176,3.0,4.635869320698519,0.0,1.0,0.0,1.0,control,0,0.091
3177,1.0,2.6536851998868998,0.0,1.0,0.0,0.0,control,0,0.091
3178,5.0,3.0415544461410478,0.0,1.0,0.0,1.0,womens_offer,0,0.091
3179,4.0,3.0158318746531414,1.0,0.0,0.0,1.0,control,0,0.0
3180,6.0,2.729253135686743,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3181,4.0,3.391129448850378,1.0,1.0,0.0,0.0,control,0,0.091
3182,8.0,3.192284469207939,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3183,9.0,2.7777954731226555,0.0,0.0,1.0,0.0,control,0,0.0
3184,1.0,4.118399296942122,1.0,1.0,0.0,0.0,mens_offer,1,0.091
3185,1.0,4.515739172039264,1.0,0.0,1.0,0.0,control,0,0.0
3186,4.0,2.8875404471600445,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3187,3.0,3.5412573093883273,1.0,1.0,0.0,1.0,control,0,0.091
3188,2.0,4.037811212443999,1.0,0.0,0.0,0.0,control,0,0.0
3189,11.0,3.8260129965388905,1.0,1.0,0.0,1.0,womens_offer,0,-0.04
3190,2.0,3.4151524117150434,1.0,1.0,1.0,0.0,womens_offer,0,0.26
3191,11.0,4.750016811997855,0.0,0.0,0.0,1.0,control,1,0.0
3192,1.0,4.782501033970248,0.0,1.0,0.0,0.0,mens_offer,1,0.0
3193,8.0,4.633095909730742,1.0,1.0,1.0,1.0,control,0,0.26
3194,5.0,3.845455680190492,1.0,1.0,1.0,1.0,mens_offer,0,0.26
3195,7.0,5.801946930541783,1.0,0.0,1.0,0.0,womens_offer,0,0.0
3196,7.0,5.581207332013253,1.0,1.0,0.0,1.0,control,0,0.0
3197,3.0,3.6747084731393476,1.0,0.0,0.0,1.0,womens_offer,0,0.0
3198,2.0,3.9224091785559687,1.0,0.0,1.0,1.0,mens_offer,0,0.0
3199,11.0,5.086142519341139,0.0,0.0,0.0,1.0,womens_offer,0,0.0
3200,9.0,3.327263962609679,1.0,1.0,0.0,1.0,control,0,-0.04
3201,10.0,4.381336221955074,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3202,8.0,4.0686748549502525,0.0,0.0,0.0,0.0,womens_offer,1,0.0
3203,7.0,3.4103562193010704,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3204,11.0,3.8232222730076364,0.0,1.0,0.0,1.0,mens_offer,0,0.091
3205,2.0,2.666886608237441,0.0,1.0,0.0,0.0,control,0,0.091
3206,8.0,3.5496187775228165,1.0,1.0,0.0,1.0,control,0,0.091
3207,3.0,2.316983747548982,1.0,1.0,0.0,1.0,mens_offer,0,0.091
3208,8.0,6.06326013363718,0.0,0.0,1.0,1.0,mens_offer,0,0.0
3209,5.0,5.368488993267479,0.0,0.0,0.0,1.0,mens_offer,1,0.0
3210,6.0,5.120223929956666,1.0,1.0,0.0,1.0,control,1,0.0
3211,4.0,4.293771233941415,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3212,8.0,4.91404004790084,0.0,1.0,1.0,0.0,mens_offer,1,0.0
3213,1.0,5.158449321226227,1.0,1.0,0.0,1.0,womens_offer,1,0.0
3214,10.0,4.92904446441654,0.0,1.0,0.0,0.0,mens_offer,0,0.0
3215,5.0,4.841597732109439,1.0,1.0,0.0,1.0,control,1,0.0
3216,12.0,3.2264152672087545,0.0,0.0,0.0,1.0,womens_offer,0,0.0
3217,6.0,4.404635296798246,1.0,1.0,0.0,1.0,control,0,0.091
3218,2.0,3.554204312030591,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3219,4.0,2.994835099749902,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3220,6.0,3.028078033109383,0.0,0.0,0.0,1.0,control,0,0.0
3221,5.0,4.402749903270456,1.0,0.0,1.0,0.0,womens_offer,0,0.0
3222,4.0,4.959932111952476,0.0,1.0,0.0,1.0,womens_offer,1,0.0
3223,4.0,2.8344315514500864,0.0,0.0,1.0,0.0,womens_offer,0,0.0
3224,9.0,5.579393187337259,0.0,0.0,0.0,0.0,womens_offer,1,0.0
3225,5.0,5.331558813133035,0.0,1.0,1.0,0.0,control,1,0.0
3226,2.0,3.6870050148120366,0.0,1.0,0.0,1.0,control,0,0.091
3227,8.0,3.614425370250789,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3228,9.0,3.957197962241061,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
3229,6.0,4.894068947837302,1.0,1.0,0.0,1.0,mens_offer,1,0.0
3230,9.0,3.6838317405557377,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
3231,3.0,3.055394739423533,0.0,1.0,0.0,1.0,control,0,0.091
3232,2.0,4.3250397999585655,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3233,10.0,2.25438182239068,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
3234,10.0,4.144587269888913,1.0,1.0,0.0,1.0,control,0,-0.04
3235,7.0,5.051143678766319,1.0,1.0,0.0,1.0,control,0,0.0
3236,6.0,4.29012825736059,0.0,0.0,1.0,1.0,control,0,0.0
3237,6.0,4.712388718777117,0.0,0.0,1.0,1.0,mens_offer,1,0.0
3238,3.0,4.456872067616051,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3239,9.0,4.665233652067423,0.0,0.0,1.0,1.0,control,0,0.0
3240,5.0,4.147067918851134,0.0,0.0,0.0,1.0,womens_offer,1,0.0
3241,10.0,3.2916849715620384,0.0,1.0,0.0,1.0,control,0,0.091
3242,6.0,3.820256940113917,0.0,0.0,1.0,0.0,control,0,0.0
3243,11.0,3.953439442068774,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
3244,11.0,5.138856844796197,1.0,0.0,0.0,1.0,mens_offer,0,0.0
3245,10.0,5.467758194599753,1.0,1.0,1.0,0.0,mens_offer,1,0.0
3246,4.0,4.39101622592858,1.0,0.0,1.0,0.0,control,0,0.0
3247,9.0,3.3579487182809067,1.0,0.0,0.0,1.0,womens_offer,0,-0.04
3248,10.0,3.377997340198923,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3249,9.0,3.8526972392249763,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
3250,11.0,5.255151974685428,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3251,2.0,4.31457875216201,1.0,1.0,0.0,1.0,control,0,0.091
3252,8.0,3.9692681099606353,0.0,1.0,1.0,1.0,control,0,0.26
3253,9.0,3.347301598382257,0.0,1.0,1.0,0.0,control,0,0.26
3254,5.0,4.802385139214054,1.0,0.0,0.0,0.0,womens_offer,1,0.0
3255,4.0,4.274451821196087,1.0,1.0,0.0,1.0,womens_offer,0,0.091
3256,7.0,3.973290603174473,1.0,1.0,1.0,0.0,womens_offer,0,0.26
3257,4.0,4.109631368175112,1.0,0.0,1.0,0.0,control,1,0.0
3258,8.0,5.521870766767093,0.0,1.0,0.0,0.0,mens_offer,1,0.0
3259,2.0,3.876598978179604,1.0,1.0,0.0,1.0,control,1,0.091
3260,5.0,5.523612314430077,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3261,5.0,5.124026290954158,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3262,9.0,4.064429084315553,0.0,0.0,0.0,0.0,control,0,0.0
3263,1.0,4.80371943960432,0.0,0.0,0.0,0.0,control,1,0.0
3264,5.0,3.9088661477739834,0.0,0.0,0.0,0.0,control,0,0.0
3265,8.0,3.292336396846597,1.0,1.0,1.0,0.0,womens_offer,1,0.26
3266,6.0,3.781930409788864,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3267,9.0,3.224092864746852,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
3268,11.0,4.471796408676213,1.0,1.0,1.0,0.0,control,0,-0.04
3269,10.0,4.031168277263557,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3270,5.0,4.521974153269936,0.0,0.0,0.0,0.0,control,0,0.0
3271,2.0,4.752682574544904,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3272,2.0,1.4569709642729596,0.0,1.0,0.0,1.0,control,0,0.091
3273,8.0,4.294091664916767,0.0,0.0,0.0,1.0,mens_offer,0,0.0
3274,2.0,2.4671333677530543,1.0,0.0,0.0,0.0,womens_offer,1,0.0
3275,11.0,4.165610002083661,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3276,7.0,3.249899667864057,0.0,1.0,1.0,0.0,control,0,0.26
3277,1.0,4.110351981741017,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3278,10.0,5.234252522244677,1.0,1.0,0.0,0.0,womens_offer,0,0.0
3279,3.0,2.544727631727532,0.0,0.0,0.0,0.0,control,0,0.0
3280,12.0,4.186901129394848,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
3281,4.0,3.9488813384748083,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3282,7.0,2.3928226521272387,1.0,1.0,1.0,0.0,womens_offer,0,0.26
3283,6.0,4.59335347267772,1.0,0.0,1.0,0.0,control,0,0.0
3284,5.0,4.048403717486192,1.0,0.0,0.0,0.0,mens_offer,0,0.0
3285,3.0,3.5706757202789547,0.0,0.0,1.0,0.0,womens_offer,0,0.0
3286,1.0,3.38486707391038,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3287,7.0,6.892313280713678,1.0,0.0,1.0,0.0,control,1,0.0
3288,12.0,3.671291356567583,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3289,5.0,2.468248859559216,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3290,4.0,3.203652803837495,0.0,1.0,0.0,0.0,mens_offer,0,0.091
3291,8.0,3.695203936360571,0.0,1.0,0.0,0.0,womens_offer,1,0.091
3292,12.0,3.6795993112261023,0.0,0.0,1.0,1.0,control,0,0.0
3293,7.0,3.948504107373592,1.0,1.0,1.0,0.0,womens_offer,1,0.26
3294,12.0,3.1036396724235256,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3295,9.0,4.498573763399122,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
3296,10.0,3.5925171201982673,0.0,1.0,1.0,0.0,womens_offer,0,0.26
3297,3.0,2.835809881121364,1.0,1.0,1.0,1.0,control,0,0.26
3298,7.0,3.303422142004064,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3299,9.0,3.679363038867595,1.0,1.0,1.0,1.0,control,0,-0.04
3300,5.0,4.772258692089169,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3301,9.0,4.447844669706906,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3302,5.0,3.720309983276272,1.0,0.0,0.0,1.0,mens_offer,0,0.0
3303,9.0,4.035561099960694,0.0,0.0,1.0,0.0,control,0,0.0
3304,6.0,4.208612912703347,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3305,1.0,5.837772381648678,1.0,1.0,0.0,1.0,womens_offer,0,0.0
3306,2.0,3.4755715388346493,1.0,1.0,0.0,0.0,mens_offer,1,0.091
3307,12.0,4.43232017296867,1.0,1.0,1.0,1.0,mens_offer,0,-0.04
3308,8.0,4.663212040006196,1.0,1.0,1.0,0.0,womens_offer,0,0.26
3309,7.0,3.1845300435913706,0.0,0.0,1.0,0.0,control,0,0.0
3310,10.0,4.185629855268317,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3311,4.0,4.162776377326925,0.0,1.0,1.0,1.0,control,1,0.26
3312,5.0,3.6047481978121083,0.0,0.0,1.0,0.0,womens_offer,0,0.0
3313,6.0,4.521753702347788,1.0,1.0,0.0,0.0,mens_offer,1,0.091
3314,8.0,4.932875148463394,1.0,1.0,0.0,0.0,mens_offer,0,0.0
3315,7.0,5.023806506400089,0.0,1.0,1.0,0.0,mens_offer,1,0.0
3316,4.0,3.8489005029136734,0.0,1.0,0.0,1.0,mens_offer,0,0.091
3317,7.0,4.186209976170599,1.0,1.0,1.0,0.0,control,0,0.26
3318,5.0,6.117800203878923,1.0,0.0,0.0,0.0,womens_offer,0,0.0
3319,3.0,3.054995016967154,0.0,0.0,1.0,1.0,mens_offer,0,0.0
3320,3.0,4.214571548684035,1.0,1.0,0.0,0.0,mens_offer,0,0.091
3321,4.0,4.809164671708154,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3322,7.0,4.1509830733527515,0.0,1.0,1.0,1.0,mens_offer,0,0.26
3323,5.0,4.60047153487008,0.0,1.0,0.0,1.0,control,0,0.091
3324,6.0,4.170973569104486,0.0,1.0,0.0,0.0,mens_offer,0,0.091
3325,10.0,4.687542703404092,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3326,9.0,5.1600646558029934,0.0,0.0,0.0,1.0,mens_offer,0,0.0
3327,6.0,3.8228398254926765,0.0,0.0,1.0,1.0,womens_offer,0,0.0
3328,7.0,4.19297252004955,1.0,1.0,0.0,1.0,mens_offer,0,0.091
3329,1.0,3.969365235294792,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3330,5.0,3.662732089639611,1.0,1.0,1.0,1.0,mens_offer,0,0.26
3331,6.0,4.000800595932303,0.0,1.0,1.0,1.0,mens_offer,0,0.26
3332,4.0,3.0309901003613993,0.0,1.0,0.0,0.0,womens_offer,0,0.091
3333,3.0,4.679394573756169,1.0,0.0,0.0,0.0,control,1,0.0
3334,9.0,5.5361541807793335,0.0,1.0,1.0,1.0,control,0,0.0
3335,1.0,5.53800239204949,1.0,1.0,1.0,1.0,mens_offer,1,0.0
3336,12.0,5.154061345084386,0.0,1.0,1.0,0.0,womens_offer,1,0.0
3337,12.0,3.174980890392211,0.0,0.0,1.0,0.0,control,0,0.0
3338,8.0,5.372447245474687,0.0,0.0,1.0,0.0,womens_offer,1,0.0
3339,4.0,3.3904062011351246,0.0,1.0,1.0,0.0,mens_offer,0,0.26
3340,4.0,3.9712757064307604,1.0,0.0,1.0,1.0,mens_offer,0,0.0
3341,7.0,5.665024856893143,0.0,1.0,0.0,1.0,womens_offer,1,0.0
3342,9.0,3.082223498107991,0.0,1.0,1.0,0.0,womens_offer,0,0.26
3343,5.0,4.765724401279346,0.0,0.0,0.0,0.0,control,0,0.0
3344,6.0,4.267262124394538,1.0,0.0,1.0,0.0,womens_offer,0,0.0
3345,1.0,3.8839013916841907,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3346,11.0,3.2510661047911484,0.0,0.0,0.0,1.0,mens_offer,0,0.0
3347,11.0,4.392697737868761,1.0,1.0,1.0,1.0,control,0,-0.04
3348,4.0,3.6100112657414125,0.0,1.0,1.0,0.0,control,0,0.26
3349,12.0,4.9478542525419655,1.0,1.0,0.0,0.0,mens_offer,0,0.0
3350,11.0,5.107927582521983,1.0,0.0,1.0,0.0,mens_offer,0,0.0
3351,3.0,2.820075116469847,0.0,0.0,1.0,0.0,mens_offer,0,0.0
3352,2.0,3.5737157242414934,1.0,0.0,0.0,1.0,mens_offer,0,0.0
3353,6.0,3.73694408295854,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3354,9.0,2.988153146361132,0.0,0.0,1.0,0.0,control,0,0.0
3355,5.0,3.0427647475943567,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3356,9.0,4.096571704675909,1.0,1.0,1.0,1.0,mens_offer,0,-0.04
3357,3.0,3.834596989073276,0.0,0.0,1.0,0.0,control,1,0.0
3358,12.0,2.591220102959701,1.0,0.0,0.0,0.0,womens_offer,0,-0.04
3359,8.0,3.544981267912057,0.0,0.0,0.0,0.0,control,0,0.0
3360,4.0,4.478430516880895,1.0,1.0,0.0,1.0,control,0,0.091
3361,10.0,2.9671934269339175,1.0,0.0,0.0,0.0,control,0,-0.04
3362,5.0,3.209954108486623,1.0,0.0,1.0,1.0,womens_offer,0,0.0
3363,10.0,5.433285125317076,0.0,0.0,0.0,0.0,control,1,0.0
3364,9.0,5.191076199276585,0.0,0.0,0.0,0.0,control,1,0.0
3365,9.0,2.6169034645284883,1.0,0.0,1.0,0.0,control,0,-0.04
3366,2.0,2.8440745869424244,0.0,0.0,0.0,0.0,control,0,0.0
3367,1.0,4.3524857778418005,0.0,0.0,0.0,1.0,control,0,0.0
3368,9.0,2.9797897300129352,0.0,1.0,1.0,1.0,womens_offer,0,0.26
3369,3.0,3.795227668013457,0.0,0.0,1.0,0.0,womens_offer,0,0.0
3370,1.0,3.6209660746099086,0.0,1.0,1.0,0.0,womens_offer,1,0.26
3371,7.0,4.51514272682186,1.0,1.0,1.0,0.0,mens_offer,1,0.26
3372,12.0,1.8882366177359966,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3373,9.0,2.14257472876613,0.0,1.0,0.0,1.0,mens_offer,0,0.091
3374,4.0,2.950176541094385,0.0,0.0,1.0,1.0,control,0,0.0
3375,5.0,4.919817414028594,0.0,0.0,0.0,1.0,mens_offer,1,0.0
3376,9.0,3.8819277787502138,0.0,1.0,0.0,0.0,womens_offer,1,0.091
3377,6.0,2.5443780613912192,0.0,0.0,0.0,0.0,mens_offer,0,0.0
3378,7.0,4.4553744239604205,1.0,1.0,1.0,0.0,mens_offer,1,0.26
3379,11.0,4.646552957169046,0.0,1.0,0.0,0.0,control,0,0.091
3380,1.0,3.801318322332075,1.0,1.0,1.0,0.0,womens_offer,0,0.26
3381,1.0,3.7268659504099713,1.0,0.0,0.0,0.0,control,0,0.0
3382,11.0,4.406150473544412,1.0,0.0,0.0,1.0,control,0,-0.04
3383,4.0,5.094668889665531,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3384,10.0,4.153033738647819,1.0,1.0,0.0,1.0,womens_offer,0,-0.04
3385,4.0,4.491059076943846,1.0,1.0,0.0,0.0,womens_offer,0,0.091
3386,11.0,3.97554076434451,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
3387,12.0,3.6823294088791383,0.0,1.0,1.0,1.0,control,0,0.26
3388,12.0,3.216582084911465,1.0,0.0,0.0,1.0,control,0,-0.04
3389,3.0,4.245111444129889,1.0,1.0,0.0,0.0,control,1,0.091
3390,7.0,3.7535372410025345,0.0,0.0,1.0,1.0,mens_offer,0,0.0
3391,1.0,3.803277947053362,1.0,0.0,1.0,1.0,control,0,0.0
3392,4.0,4.8446469498299685,1.0,1.0,0.0,0.0,control,1,0.0
3393,5.0,4.450937290597879,1.0,1.0,0.0,1.0,womens_offer,0,0.091
3394,1.0,4.791424212447811,1.0,0.0,1.0,1.0,control,0,0.0
3395,8.0,2.654821017317491,0.0,1.0,1.0,0.0,control,0,0.26
3396,3.0,4.513563122980733,1.0,0.0,1.0,1.0,control,0,0.0
3397,2.0,3.499788567608514,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3398,8.0,3.309788019940749,1.0,1.0,0.0,0.0,mens_offer,0,0.091
3399,11.0,3.271743415073114,0.0,1.0,0.0,0.0,control,0,0.091
3400,12.0,5.0963939882647935,0.0,1.0,0.0,0.0,womens_offer,0,0.0
3401,3.0,4.753734308689461,0.0,0.0,0.0,1.0,mens_offer,0,0.0
3402,10.0,3.389111081541661,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
3403,9.0,3.025913802999441,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
3404,10.0,4.030285748021626,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
3405,2.0,3.6137069309195784,0.0,1.0,1.0,0.0,control,0,0.26
3406,6.0,5.497710371149983,0.0,0.0,1.0,0.0,control,1,0.0
3407,11.0,2.7508518063419283,1.0,0.0,0.0,0.0,control,0,-0.04
3408,7.0,2.4439504470422273,0.0,0.0,0.0,0.0,control,0,0.0
3409,3.0,3.792614634507278,1.0,1.0,1.0,0.0,mens_offer,0,0.26
3410,1.0,4.027640659812279,0.0,0.0,0.0,1.0,womens_offer,1,0.0
3411,9.0,4.135480302857758,1.0,1.0,1.0,1.0,mens_offer,0,-0.04
3412,1.0,4.687334394304403,0.0,1.0,1.0,1.0,control,0,0.26
3413,11.0,5.868832249389817,1.0,0.0,0.0,0.0,mens_offer,0,0.0
3414,8.0,3.7165108247464227,0.0,0.0,0.0,1.0,control,0,0.0
3415,4.0,3.539524470036601,0.0,1.0,1.0,1.0,control,0,0.26
3416,3.0,2.5021448078979103,0.0,1.0,1.0,0.0,control,0,0.26
3417,2.0,4.233670277908986,0.0,1.0,0.0,0.0,womens_offer,1,0.091
3418,5.0,4.776528526065107,1.0,0.0,0.0,1.0,womens_offer,1,0.0
3419,8.0,3.788495862118901,1.0,1.0,0.0,1.0,mens_offer,0,0.091
3420,4.0,5.06886296121859,1.0,1.0,0.0,0.0,mens_offer,1,0.0
3421,6.0,4.044927020220703,1.0,1.0,0.0,0.0,womens_offer,1,0.091
3422,8.0,5.368041968794534,1.0,1.0,0.0,1.0,womens_offer,0,0.0
3423,6.0,4.313299968656185,1.0,0.0,0.0,1.0,control,0,0.0
3424,3.0,3.0948924578624033,0.0,1.0,0.0,1.0,control,0,0.091
3425,10.0,3.4588337319859424,0.0,1.0,0.0,0.0,control,0,0.091
3426,9.0,2.6899283822823734,0.0,1.0,0.0,0.0,control,0,0.091
3427,6.0,2.5204825816883596,0.0,1.0,0.0,0.0,control,0,0.091
3428,3.0,4.254525035841102,1.0,0.0,1.0,1.0,control,0,0.0
3429,6.0,4.790977188667055,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3430,5.0,5.761985466617642,0.0,0.0,1.0,0.0,control,1,0.0
3431,6.0,3.9694087559780047,0.0,1.0,1.0,0.0,womens_offer,1,0.26
3432,2.0,3.809241080138827,0.0,1.0,0.0,1.0,mens_offer,0,0.091
3433,6.0,3.050365639041046,0.0,1.0,1.0,0.0,control,0,0.26
3434,1.0,4.896085163060472,0.0,0.0,0.0,0.0,womens_offer,1,0.0
3435,5.0,4.363079960265471,0.0,1.0,1.0,1.0,mens_offer,0,0.26
3436,9.0,3.495195073546419,0.0,0.0,0.0,0.0,womens_offer,0,0.0
3437,2.0,4.629485507808565,0.0,0.0,1.0,1.0,control,0,0.0
3438,2.0,4.516204607449234,1.0,1.0,1.0,0.0,control,0,0.26
3439,4.0,2.4110477669913677,1.0,0.0,0.0,0.0,control,0,0.0
3440,11.0,4.677767761750976,1.0,0.0,0.0,1.0,control,1,-0.04
3441,4.0,4.138572605203215,0.0,1.0,1.0,1.0,womens_offer,0,0.26
3442,12.0,3.6733894346526164,1.0,1.0,0.0,1.0,mens_offer,0,-0.04
3443,3.0,3.6509376384249386,1.0,1.0,1.0,0.0,control,0,0.26
3444,1.0,5.577351813778818,0.0,1.0,0.0,1.0,control,0,0.0
3445,10.0,5.386952842932656,0.0,0.0,0.0,0.0,womens_offer,1,0.0
3446,2.0,5.646882475970284,1.0,0.0,1.0,1.0,mens_offer,1,0.0
3447,2.0,3.0164167873074716,0.0,1.0,1.0,1.0,mens_offer,0,0.26
3448,7.0,3.4434312555371207,1.0,1.0,1.0,0.0,control,0,0.26
3449,3.0,4.823011407583208,1.0,1.0,1.0,1.0,mens_offer,1,0.0
3450,8.0,2.965300151581739,1.0,1.0,0.0,0.0,mens_offer,0,0.091
3451,7.0,3.3862388269157284,1.0,1.0,0.0,0.0,mens_offer,1,0.091
3452,9.0,2.465008636480204,0.0,1.0,0.0,1.0,control,0,0.091
3453,4.0,5.671232218987741,0.0,0.0,0.0,1.0,control,0,0.0
3454,4.0,4.963430178254555,0.0,1.0,0.0,0.0,womens_offer,1,0.0
3455,3.0,4.424711814419852,0.0,0.0,0.0,1.0,womens_offer,0,0.0
3456,9.0,4.212223516369287,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
3457,5.0,3.6508928313394646,1.0,0.0,0.0,0.0,mens_offer,0,0.0
3458,11.0,3.6677750532776967,1.0,1.0,0.0,1.0,mens_offer,0,-0.04
3459,7.0,4.564586372893704,0.0,1.0,0.0,1.0,control,0,0.091
